di 	gli 	gal 	gos3 	gos4 	lac 	 glb 
0.400726 	0.064680 	0.014300 	0.038913 	0.002295 	0.400265 	 0.000454 
0.393127 	0.063908 	0.013814 	0.039141 	0.002304 	0.392616 	 0.000514 
0.409699 	0.064516 	0.013371 	0.040397 	0.002263 	0.409187 	 0.000540 
0.394374 	0.062528 	0.014685 	0.036284 	0.002155 	0.393900 	 0.000480 
0.403373 	0.060643 	0.014586 	0.035203 	0.002111 	0.402904 	 0.000472 
0.403446 	0.059935 	0.012797 	0.036358 	0.002009 	0.402938 	 0.000513 
0.401598 	0.061926 	0.013415 	0.037574 	0.002137 	0.401100 	 0.000507 
0.395098 	0.067003 	0.014667 	0.041090 	0.002377 	0.394602 	 0.000501 
0.406427 	0.065477 	0.014366 	0.039663 	0.002230 	0.405920 	 0.000516 
0.406690 	0.061048 	0.012863 	0.037327 	0.002140 	0.406195 	 0.000511 
0.391638 	0.058446 	0.013443 	0.035379 	0.001897 	0.391175 	 0.000469 
0.394990 	0.062293 	0.013101 	0.037945 	0.002149 	0.394463 	 0.000532 
0.395384 	0.061569 	0.013712 	0.037870 	0.002201 	0.394921 	 0.000475 
0.399780 	0.065793 	0.013547 	0.041269 	0.002367 	0.399234 	 0.000559 
0.402321 	0.062039 	0.014086 	0.036676 	0.002109 	0.401844 	 0.000478 
0.403735 	0.059400 	0.013602 	0.035790 	0.002018 	0.403290 	 0.000456 
0.405338 	0.062792 	0.014248 	0.037612 	0.002094 	0.404847 	 0.000496 
0.399205 	0.067766 	0.014222 	0.042018 	0.002397 	0.398677 	 0.000532 
0.396279 	0.063305 	0.014418 	0.037483 	0.002197 	0.395812 	 0.000473 
0.397129 	0.067157 	0.014575 	0.040558 	0.002408 	0.396573 	 0.000569 
0.391131 	0.064792 	0.014273 	0.039051 	0.002250 	0.390618 	 0.000514 
0.399243 	0.065159 	0.015364 	0.038330 	0.002361 	0.398775 	 0.000474 
0.401790 	0.064631 	0.014656 	0.038419 	0.002284 	0.401268 	 0.000529 
0.404586 	0.068242 	0.015244 	0.042131 	0.002386 	0.404072 	 0.000529 
0.396494 	0.067728 	0.013830 	0.041607 	0.002405 	0.395933 	 0.000584 
0.389906 	0.062903 	0.013286 	0.038628 	0.002164 	0.389387 	 0.000530 
0.404096 	0.064466 	0.014152 	0.039355 	0.002236 	0.403596 	 0.000506 
0.389676 	0.067704 	0.014534 	0.041681 	0.002378 	0.389148 	 0.000539 
0.398197 	0.062586 	0.012840 	0.038956 	0.002176 	0.397681 	 0.000528 
0.402613 	0.065461 	0.014714 	0.038455 	0.002300 	0.402094 	 0.000526 
0.389671 	0.061411 	0.015358 	0.034781 	0.002087 	0.389204 	 0.000471 
0.402342 	0.061811 	0.013898 	0.036764 	0.002104 	0.401836 	 0.000497 
0.386795 	0.066401 	0.014929 	0.039221 	0.002393 	0.386288 	 0.000504 
0.388655 	0.065117 	0.014619 	0.038668 	0.002232 	0.388136 	 0.000528 
0.393111 	0.062429 	0.014770 	0.036668 	0.002195 	0.392628 	 0.000496 
0.401326 	0.061115 	0.012964 	0.037763 	0.002023 	0.400826 	 0.000513 
0.391905 	0.066046 	0.014364 	0.039724 	0.002380 	0.391384 	 0.000522 
0.389976 	0.067074 	0.016312 	0.038781 	0.002369 	0.389469 	 0.000514 
0.406306 	0.062534 	0.013048 	0.038655 	0.002188 	0.405779 	 0.000540 
0.397379 	0.064749 	0.014164 	0.038834 	0.002341 	0.396846 	 0.000529 
0.401202 	0.065602 	0.015001 	0.039444 	0.002340 	0.400694 	 0.000517 
0.396448 	0.063593 	0.014083 	0.037501 	0.002318 	0.395925 	 0.000543 
0.402149 	0.065761 	0.015507 	0.038568 	0.002308 	0.401651 	 0.000488 
0.387845 	0.069464 	0.016350 	0.041421 	0.002599 	0.387339 	 0.000496 
0.395424 	0.062013 	0.013485 	0.037143 	0.002195 	0.394910 	 0.000540 
0.385394 	0.067812 	0.013661 	0.042443 	0.002501 	0.384839 	 0.000577 
0.403777 	0.061568 	0.012868 	0.037614 	0.002068 	0.403276 	 0.000517 
0.386827 	0.069044 	0.016636 	0.040003 	0.002579 	0.386315 	 0.000515 
0.384107 	0.063504 	0.013747 	0.038823 	0.002207 	0.383596 	 0.000523 
0.390891 	0.063274 	0.014699 	0.036404 	0.002234 	0.390389 	 0.000489 
0.382881 	0.063295 	0.015798 	0.036001 	0.002235 	0.382421 	 0.000444 
0.454599 	0.007726 	-0.001138 	0.006399 	-0.000359 	0.454605 	 -0.000014 
0.472167 	0.005045 	-0.000853 	0.003583 	-0.000501 	0.472175 	 -0.000016 
