di 	gli 	gal 	gos3 	gos4 	lac 	 glb 
0.378171 	0.047451 	0.009312 	0.029790 	0.001532 	0.377951 	 0.000229 
0.384859 	0.045875 	0.008568 	0.029092 	0.001423 	0.384652 	 0.000216 
0.384952 	0.048437 	0.009395 	0.030499 	0.001579 	0.384708 	 0.000253 
0.385529 	0.046814 	0.008974 	0.029590 	0.001471 	0.385320 	 0.000217 
0.380665 	0.046947 	0.009160 	0.029499 	0.001498 	0.380437 	 0.000236 
0.383081 	0.047339 	0.009080 	0.029888 	0.001520 	0.382858 	 0.000233 
0.384367 	0.048464 	0.009526 	0.030366 	0.001589 	0.384111 	 0.000266 
0.382319 	0.048999 	0.009673 	0.030727 	0.001616 	0.382078 	 0.000250 
0.379260 	0.047545 	0.009427 	0.029710 	0.001525 	0.379024 	 0.000244 
0.394313 	0.047349 	0.008797 	0.030101 	0.001480 	0.394096 	 0.000226 
0.373327 	0.047120 	0.009471 	0.029384 	0.001517 	0.373105 	 0.000230 
0.387850 	0.049104 	0.009475 	0.030941 	0.001606 	0.387610 	 0.000250 
0.381677 	0.048052 	0.009369 	0.030119 	0.001540 	0.381450 	 0.000235 
0.374811 	0.047852 	0.009606 	0.029796 	0.001550 	0.374580 	 0.000238 
0.384979 	0.050551 	0.010099 	0.031599 	0.001693 	0.384721 	 0.000268 
0.391650 	0.049301 	0.009558 	0.031057 	0.001600 	0.391421 	 0.000238 
0.376147 	0.048555 	0.009819 	0.030157 	0.001600 	0.375904 	 0.000252 
0.386233 	0.048910 	0.009695 	0.030693 	0.001600 	0.385993 	 0.000248 
0.372500 	0.049841 	0.010334 	0.030915 	0.001674 	0.372260 	 0.000248 
0.376556 	0.049215 	0.009978 	0.030678 	0.001630 	0.376319 	 0.000246 
0.390363 	0.048822 	0.009341 	0.030733 	0.001588 	0.390116 	 0.000257 
0.385799 	0.049963 	0.009969 	0.031280 	0.001649 	0.385560 	 0.000246 
0.401061 	0.050477 	0.009713 	0.031893 	0.001668 	0.400788 	 0.000282 
0.388099 	0.050878 	0.010037 	0.031886 	0.001702 	0.387845 	 0.000264 
0.396189 	0.051136 	0.010021 	0.032143 	0.001701 	0.395932 	 0.000266 
