di 	gli 	gal 	gos3 	gos4 	lac 	 glb 
0.387647 	0.063861 	0.014077 	0.038708 	0.002251 	0.387176 	 0.000473 
0.395736 	0.062591 	0.014067 	0.037277 	0.002217 	0.395247 	 0.000490 
0.384091 	0.063374 	0.014573 	0.037684 	0.002239 	0.383620 	 0.000466 
0.395701 	0.062822 	0.014412 	0.037680 	0.002195 	0.395243 	 0.000464 
0.378440 	0.070289 	0.015439 	0.042274 	0.002594 	0.377934 	 0.000499 
0.374267 	0.064939 	0.014762 	0.038787 	0.002327 	0.373786 	 0.000483 
0.385355 	0.065364 	0.014500 	0.039413 	0.002363 	0.384862 	 0.000474 
0.381456 	0.067200 	0.015456 	0.040080 	0.002379 	0.380992 	 0.000460 
0.391079 	0.066736 	0.015110 	0.040117 	0.002396 	0.390626 	 0.000456 
0.387259 	0.066738 	0.015464 	0.039782 	0.002398 	0.386774 	 0.000476 
0.388897 	0.066357 	0.015729 	0.039553 	0.002326 	0.388416 	 0.000496 
0.389756 	0.064117 	0.014749 	0.038075 	0.002272 	0.389249 	 0.000513 
0.390081 	0.062465 	0.014048 	0.037438 	0.002217 	0.389598 	 0.000482 
0.381106 	0.061867 	0.013731 	0.036839 	0.002198 	0.380632 	 0.000460 
0.390850 	0.064718 	0.014773 	0.039072 	0.002287 	0.390403 	 0.000460 
0.388963 	0.060163 	0.014129 	0.035689 	0.002081 	0.388496 	 0.000475 
0.389539 	0.060761 	0.013899 	0.036294 	0.002122 	0.389062 	 0.000481 
0.383700 	0.067481 	0.014974 	0.040450 	0.002483 	0.383196 	 0.000497 
0.382243 	0.064085 	0.014467 	0.038319 	0.002215 	0.381780 	 0.000465 
0.384076 	0.067043 	0.015947 	0.039819 	0.002423 	0.383603 	 0.000472 
0.377423 	0.067971 	0.015239 	0.040833 	0.002469 	0.376960 	 0.000463 
0.390588 	0.061409 	0.014204 	0.036126 	0.002157 	0.390102 	 0.000491 
0.390533 	0.061677 	0.014287 	0.036522 	0.002136 	0.390058 	 0.000488 
