di 	gli 	gal 	gos3 	gos4 	lac 	 glb 
0.422328 	0.046182 	0.008475 	0.029157 	0.001339 	0.422127 	 0.000203 
0.434176 	0.050055 	0.009015 	0.032747 	0.001533 	0.433972 	 0.000188 
0.417158 	0.047908 	0.008140 	0.031345 	0.001544 	0.416932 	 0.000226 
0.409685 	0.051882 	0.008785 	0.035377 	0.001672 	0.409437 	 0.000252 
0.419643 	0.046878 	0.008236 	0.029791 	0.001470 	0.419454 	 0.000178 
0.415314 	0.049615 	0.008842 	0.032757 	0.001606 	0.415113 	 0.000197 
0.416419 	0.052512 	0.010221 	0.033249 	0.001796 	0.416220 	 0.000205 
0.415772 	0.052718 	0.010547 	0.032462 	0.001703 	0.415595 	 0.000170 
0.422102 	0.060928 	0.010534 	0.040805 	0.002216 	0.421844 	 0.000253 
0.423470 	0.050706 	0.008728 	0.033856 	0.001634 	0.423241 	 0.000219 
0.404767 	0.054947 	0.010035 	0.036583 	0.001912 	0.404520 	 0.000245 
0.421546 	0.055779 	0.010824 	0.036097 	0.001888 	0.421335 	 0.000210 
0.423100 	0.056730 	0.009356 	0.038624 	0.001921 	0.422851 	 0.000242 
0.418952 	0.056649 	0.010626 	0.037704 	0.001922 	0.418709 	 0.000228 
0.419723 	0.055464 	0.009923 	0.036022 	0.001883 	0.419450 	 0.000264 
0.417190 	0.056555 	0.009921 	0.036696 	0.001917 	0.416941 	 0.000251 
0.412381 	0.056403 	0.009802 	0.037805 	0.001997 	0.412130 	 0.000260 
0.414741 	0.055621 	0.010255 	0.035255 	0.001859 	0.414509 	 0.000234 
0.420919 	0.054146 	0.010121 	0.035394 	0.001885 	0.420693 	 0.000214 
0.420331 	0.051264 	0.009664 	0.033698 	0.001666 	0.420100 	 0.000225 
0.408579 	0.053560 	0.009128 	0.037139 	0.001881 	0.408345 	 0.000241 
0.415015 	0.055042 	0.010493 	0.035537 	0.001948 	0.414788 	 0.000223 
0.409678 	0.055498 	0.011087 	0.034655 	0.001894 	0.409473 	 0.000198 
0.413103 	0.057562 	0.009923 	0.038700 	0.002131 	0.412835 	 0.000273 
